"","lon","lat"
"4880",-81.3792365,28.5383355
"4882",-86.3777448,39.650809
"4883",-117.435048,34.0922335
"4885",-99.3806406,34.9622797
"4886",-75.7496572,39.6837226
"4887",1.099971,49.443232
"4888",-51.92528,-14.235004
"4890",53.688046,32.427908
"4891",4.031696,49.258329
"4892",35.482031,38.719361
"4893",29.2204548,40.9184004
"4895",-5.5786663,54.373177
"4896",13.1913383,32.8872094
"4899",-3.7037902,40.4167754
"4901",-0.4195876,39.4779243
"4905",123.8854366,10.3156992
"4906",-79.6517202,0.9681789
"4907",-122.7819595,45.3779317
"4910",-66.069245,18.4221926
"4912",-81.5370671,41.4739419
"4914",-96.5628472,39.1791243
"4916",-1.1397592,52.6368778
"4918",-95.9344044,36.7447024
"4919",135.7680294,35.0116363
"4920",-63.5752387,44.6487635
"4922",120.9938736,14.444546
"4923",-55.9008746,-27.3621374
"4924",-79.3831843,43.653226
"4925",-107.4338866,32.4507852
"4926",-51.070535,0.0355735
"4927",20.0867909,32.1194242
"4928",-111.9260519,33.4941704
"4929",-81.7229086,41.4047742
"4931",-87.6297982,41.8781136
"4932",-86.2233777,32.3493834
"4934",103.846656,46.862496
"4935",-69.4454689,45.253783
"4936",-70.7332019,18.4459118
"4938",-73.087749,41.6032207
"4939",-112.4506191,42.8621042
"4940",-117.1610838,32.715738
"4941",-95.7906412,36.0431569
"4942",-78.4766781,38.0293059
"4943",50.0393017,26.2361248
"4944",-66.0479435,18.4146694
"4945",-88.4272627,33.4956744
"4946",-6.598259,42.5499958
"4947",-62.2663478,-38.7183177
"4952",-49.3044253,-25.4808762
"4953",-43.4607419,-22.7561319
"4955",-63.8786458,-31.6781613
"4960",-90.291382,43.2410649
"4964",-96.178824,41.2043571
"4965",-115.077046,36.156368
"4968",-82.5748385,35.5792372
"4970",15.9819189,45.8150108
"4971",120.5960071,16.4023332
"4972",-71.7632878,42.1500353
"4973",-122.2348432,47.3809335
"4975",50.5577,26.0667
"4976",-82.7079605,41.4489396
"4977",-58.3815591,-34.6036844
"4978",-81.8723084,26.640628
"4979",32.7637742,39.9581299
"4981",-66.58973,6.42375
"4982",-71.413862,42.9349766
"4983",-96.0156513,41.2591487
"4984",-70.6692655,-33.4488897
"4985",-84.4838654,42.7369792
"4986",-87.5000412,41.5833688
"4987",31.8144434,31.4175388
"4988",-82.3540178,31.2135511
"4989",26.9597017,-31.9127239
"4990",-95.7336054,40.4741686
"4993",-66.2605176,18.0022251
"4994",-43.1728965,-22.9068467
"4995",-47.4718408,-5.5205508
"4996",-94.846681,39.7674578
"4997",-97.7840173,30.2062283
"4998",32.5498069,29.9668343
"4999",-79.9431684,40.4435617
"5000",-96.2139406,30.3138253
"5002",-74.0059728,40.7127753
"5003",-61.551,16.265
"5004",-81.4339903,31.3702255
"5005",-3.7037902,40.4167754
"5006",-94.201021,36.367294
"5007",-82.1370889,38.8445251
"5008",-95.9210823,36.0328718
"5009",-96.1103695,36.138286
"5010",0.216872,51.44621
"5011",-2.539603,42.2870733
"5013",-57.4753833,-25.8104581
"5014",-89.4012302,43.0730517
"5015",-95.712891,37.09024
"5016",-102.552784,23.634501
"5017",10.1815316,36.8064948
"5018",4.9387452,52.3771925
"5019",-95.6473178,37.0849008
"5021",-79.1214313,33.4332236
"5028",-46.5427434,-23.694947
"5031",-81.5157535,27.6648274
"5032",-111.6585337,40.2338438
"5034",-95.8100502,29.7948266
"5036",-70.162651,18.735693
"5038",-76.7791365,39.0067768
"5040",-81.1637245,33.836081
"5041",7.3737445,48.079147
"5043",-57.6275384,-32.7001921
"5044",28.9783589,41.0082376
"5045",-6.4923145,54.7877149
"5046",-75.232664,43.100903
"5047",-82.1590521,37.2291595
"5048",-106.4245478,31.6903638
"5049",-99.6699554,19.2691069
"5050",-57.2423411,-25.7643636
"5051",34.758355,32.049357
"5052",-0.57918,44.837789
"5053",-9.1393889,38.7477561
"5055",-96.4049408,42.4963416
"5056",-118.3254606,33.9306067
"5058",-77.042754,-12.0463731
"5059",-43.1728965,-22.9068467
"5060",-77.0368707,38.9071923
"5061",-83.0640417,34.7648176
"5064",-76.8867008,40.2731911
"5065",-81.682247,41.5003192
"5066",-3.7038322,40.4167515
"5069",-121.7030748,37.7013143
"5070",-95.7193149,37.1947118
"5071",121.1644198,13.941876
"5074",-117.8070734,33.8545633
"5075",121.0384987,14.4183645
"5077",123.997295,10.2661822
"5079",-103.3496092,20.6596988
"5080",4.4725249,48.7934092
"5081",-87.9414769,41.7627524
"5083",-87.6297982,41.8781136
"5085",-82.9286428,42.6651965
"5087",-94.1049084,36.3704706
"5088",28.9783589,41.0082376
"5089",-86.0200873,39.8106397
"5090",-80.1448023,40.7866883
"5092",39.1832355,21.5050259
"5093",-70.6692655,-33.4488897
"5094",-80.1917902,25.7616798
"5095",-82.5587689,38.3964711
"5097",-115.1431709,36.1085197
"5098",32.290275,1.373333
"5099",-74.178273,40.6050759
"5101",112.7520883,-7.2574719
"5102",-97.6255874,35.5108448
"5104",-74.0565298,40.7895453
"5106",-56.175485,-34.8798225
"5107",-95.7905026,36.0569759
"5109",-44.2668514,-22.9501014
"5110",-58.3920795,-34.6994795
"5111",-90.1568382,46.469701
"5114",-8.6304976,52.6680204
"5115",-81.4914894,31.1499528
"5116",-89.9720327,35.9597942
"5117",-121.2880059,38.7521235
"5118",9.2229186,45.4342226
"5119",38.2921653,34.570012
"5120",11.2731768,63.7499881
"5121",31.1848307,30.4659929
"5122",31.3038024,29.9619442
"5123",115.8604572,-31.9505269
"5124",-93.2258999,45.5656755
"5127",-3.8725333,36.7837128
"5131",-63.9586111,8.5913073
"5132",-57.9535657,-34.9204948
"5133",46.6752957,24.7135517
"5137",-73.9874105,40.7446072
"5139",-122.2358302,40.1784886
"5145",-2.6817918,42.8591656
"5146",-76.8867008,40.2731911
"5148",-75.3905567,9.3045773
"5149",121.0508645,14.5176184
"5150",-73.922854,40.706851
"5151",-58.3669739,-34.6610756
"5152",-80.0075199,32.8073044
"5154",-73.2452103,-39.8195857
"5155",29.9187387,31.2000924
"5156",-112.0054433,34.7214841
"5158",-84.5143761,33.8839926
"5159",27.1394352,38.3059395
"5160",-82.888276,39.8532057
"5162",-93.7130493,41.6709834
"5163",-46.1709012,-23.5386445
"5164",-122.2029607,37.7503024
"5169",-3.5985571,37.1773363
"5170",-89.3985283,40.6331249
"5171",10.451526,51.165691
"5173",-73.8648268,40.8447819
"5174",-111.1614187,39.723195
"5175",-111.5764087,40.2532608
"5176",-92.0987119,32.4644138
"5177",-95.895984,36.20652
"5178",3.876716,43.610769
"5179",121.7879244,16.9166244
"5182",31.2357116,30.0444196
"5183",-96.3977442,30.1668828
"5189",-64.1887761,-31.4200833
"5191",-95.7099798,37.2278468
"5201",-80.2456045,25.9420377
"5202",-105.1273817,39.9193013
"5205",-96.7851439,33.1399506
"5206",-97.3691633,32.7467865
"5207",-73.9464769,40.8115504
"5209",-75.1652215,39.9525839
"5210",-122.3044697,49.0504377
"5211",-95.9847737,36.1498904
"5212",7.0390904,5.7812306
"5213",-3.9273778,38.9848295
"5217",-88.2039607,41.8847507
"5218",-81.1637245,33.836081
"5220",-111.9400054,33.4255104
"5221",31.2357116,30.0444196
"5223",103.94166,1.376457
"5224",-74.4056612,40.0583238
"5225",-5.5786663,54.373177
"5227",-100.4753267,31.4142317
"5228",-85.6766897,38.1606607
"5231",48.000698,29.3664336
"5232",-89.3985283,40.6331249
"5234",-3.4308381,56.394994
"5235",-95.4197534,35.7615037
"5236",-73.9921932,40.735211
"5237",39.1925048,21.485811
"5239",-78.6903098,43.1706128
"5241",110.8791343,-6.7726186
"5243",-81.6943605,41.49932
"5247",109.3425039,-0.0263303
"5250",-74.4056612,40.0583238
"5254",7.4246158,43.7384176
"5256",-82.3213571,27.9813981
"5258",-81.6745517,36.216795
"5260",-83.1499322,42.6583661
"5261",-82.2318156,39.458681
"5267",-85.7822751,31.6293789
"5268",-122.4781917,37.7236257
"5269",-51.6288018,-29.9591788
"5270",1.489012,48.443854
"5271",-121.805789,38.0049214
"5272",-111.9937114,41.0864102
"5273",121.2412634,14.1648491
"5274",-118.082528,33.85878
"5275",-80.4319588,27.2667987
"5276",-70.3335887,18.2786594
"5277",-87.6297982,41.8781136
"5278",-88.2194713,41.7399225
"5279",-3.8887699,40.4122794
"5282",32.683128,41.249306
"5283",120.993101,14.598213
"5284",-121.3137241,37.9989377
"5285",-95.712891,37.09024
"5287",103.819836,1.352083
"5288",-17.4676861,14.716677
"5289",-78.720695,39.8208055
"5290",-86.6833153,36.4642815
"5291",5.999084,46.251997
"5295",-81.9081937,41.375049
"5296",-118.2436849,34.0522342
"5297",-93.2363797,37.1794211
"5299",5.724524,45.188529
"5300",-74.1854209,40.8067546
"5302",-58.9855547,-27.4518622
"5303",-72.2495231,41.8084314
"5304",2.1253854,13.5115963
"5308",-72.9833,-41.3167
"5311",-120.6596156,35.2827524
"5317",-96.7822508,37.6902964
"5318",-97.3307658,32.7554883
"5319",-155.0868193,19.7241106
"5320",-93.2341459,44.9823591
"5321",-106.4850217,31.7618778
"5322",-97.2803495,37.6777635
"5323",-118.8375937,34.1705609
"5325",4.952125,43.860621
"5326",-81.0624348,33.9825755
"5327",-97.4397247,37.7056522
"5330",120.984991,14.575334
"5333",-83.727997,42.281681
"5335",-122.1835438,38.0462367
"5336",-66.0033838,18.3563169
"5338",122.9563021,10.6840053
"5339",-87.9922684,15.5149204
"5341",-95.7099399,37.2248982
"5343",5.5676425,43.2926781
"5345",-81.1637245,33.836081
"5346",-1.3180042,34.8884062
"5347",-91.6656232,41.9778795
"5350",6.1757156,49.1193089
"5351",-3.7037902,40.4167754
"5357",-87.6297982,41.8781136
"5360",-56.6791979,-36.6863655
"5362",-110.983303,32.1652336
"5363",-42.0540813,-22.0606933
"5366",-1.0879769,50.8197675
"5367",-96.8203596,32.7482407
"5370",-122.9006951,47.0378741
"5371",-118.2436849,34.0522342
"5372",151.2092955,-33.8688197
"5373",-78.7884384,42.9648902
"5375",-75.2023233,39.9562296
"5376",-67.0242062,18.4703856
"5377",-97.5164276,35.4675602
"5378",-75.4794257,10.3910485
"5379",30.0665236,37.4612669
"5381",-75.5812119,6.244203
"5382",-51.070535,0.0355735
"5383",-81.8418006,41.2381096
"5385",2.208519,49.113904
"5386",-87.8211854,42.5847425
"5387",-1.4043509,50.9097004
"5388",-74.4581437,40.5335636
"5390",-95.712891,37.09024
"5392",-66.590149,18.220833
"5397",19.040235,47.497912
"5399",-76.778998,37.371122
"5400",-87.7803396,41.9882965
"5401",-93.5113193,44.9689936
"5405",-38.5016301,-12.977749
"5407",-51.2176584,-30.0346471
"5412",-73.0816584,41.5347118
"5415",121.0851097,14.5763768
"5416",-79.3831843,43.653226
"5421",3.1442651,50.6232523
"5422",-96.8645856,32.7362591
"5424",-112.1251372,33.8543346
"5425",-87.748104,42.017959
"5426",-76.821392,39.453296
"5427",-95.712891,37.09024
"5428",-84.5453439,42.7475535
"5431",-109.8744051,43.6962562
"5432",-3.9215541,40.2783308
"5433",-57.575926,-25.2637399
"5434",30.4357631,40.6939973
"5436",121.1710389,14.9967842
"5438",-122.2711137,37.8043637
"5439",-79.3831843,43.653226
"5441",2.213749,46.227638
"5443",-95.712891,37.09024
"5444",-99.133208,19.4326077
"5445",-99.1773847,19.4270037
"5446",-110.9559192,29.0729673
"5447",-77.3663538,35.612661
"5448",-73.1233889,40.9123761
"5449",-79.9558968,39.629526
"5450",-96.5772109,33.4214995
"5451",29.9187387,31.2000924
"5454",-76.503082,39.6240049
"5457",-74.097368,40.926089
"5458",-97.9908366,26.1595194
"5459",-77.439372,37.5420336
"5460",121.016508,14.5122739
"5462",-70.3975022,-23.6509279
"5463",-89.5192484,34.3664951
"5464",-74.5751557,39.3398382
"5468",-83.7129935,41.7189392
"5471",-78.243328,37.9600805
"5472",-82.350536,40.409464
"5474",-0.226624,51.979074
"5475",41.4712733,20.0217407
"5476",-110.3308814,29.2972247
"5479",-82.8270846,27.9775301
"5480",-78.6568942,37.4315734
"5481",29.0963328,37.7830159
"5485",-75.690601,4.8087174
"5486",21.29492,49.97976
"5489",29.0609636,40.1885281
"5490",15.2000001,45.1
"5491",-82.3248262,29.6516344
"5492",-118.4049001,34.0697851
"5494",-118.4481299,34.1811936
"5495",-72.5903739,-38.7359018
"5496",-81.4403898,41.1595005
"5497",-73.9772754,40.7368724
"5499",-49.0717331,-26.9165792
"5500",-72.6454469,41.9242917
"5501",121.1364239,24.6922911
"5502",-91.9222598,44.9035894
"5504",-66.6140616,18.0110768
"5505",121.0793705,14.1007803
"5507",-81.5157535,27.6648274
"5508",-38.5016301,-12.977749
"5511",4.89236,44.933393
"5513",-58.3792534,-34.7678337
"5514",-95.988697,36.751886
"5515",-77.1945247,41.2033216
"5517",-74.097368,40.926089
"5518",-46.4873892,-23.9634651
"5520",-87.857835,41.7689207
"5526",-122.4781917,37.7236257
"5527",-3.188267,55.953252
"5536",-8.4352505,40.440347
"5537",-80.2133808,26.1403635
"5538",-118.2914872,33.9891116
"5539",-84.2700179,37.8393332
"5541",-111.0937311,34.0489281
"5542",121.0449768,14.7565784
"5545",-93.277017,36.637666
"5547",-99.4803241,27.5305671
"5548",-43.1728965,-22.9068467
"5550",-95.556035,37.2691436
"5551",29.9305958,40.764546
"5552",-73.0014946,40.8687096
"5554",-73.9441579,40.6781784
"5555",-91.1871466,30.4514677
"5556",-55.491477,-8.783195
"5557",2.295753,49.894067
"5559",32.5323127,39.9588847
"5560",-117.9506186,33.9608461
"5561",-74.297333,4.570868
"5562",-97.1722732,42.8880517
"5564",-98.1633432,26.3017374
"5565",-93.6540066,42.0403568
"5568",-99.0156554,26.4088523
"5569",-42.0385904,-22.6849181
"5570",-81.6042614,35.7579081
"5571",31.3784704,31.0409483
"5572",-7.6920536,53.1423672
"5577",-64.67768,10.1445691
"5579",-122.293732,47.2501005
"5581",-73.9712488,40.7830603
"5584",-116.8175827,33.9302069
"5585",26.5557145,41.6771297
"5587",-83.4589963,35.8081616
"5588",138.252924,36.204824
"5590",-86.357749,30.3774455
"5592",152.8385835,-25.2870656
"5593",-93.3229711,37.1396278
"5595",-75.5812119,6.244203
"5596",-119.9034008,48.0509756
"5599",-117.8653386,34.0202894
"5600",101.6255459,3.146122
"5602",-74.4056612,40.0583238
"5604",-80.0942087,26.9342246
"5607",-84.5919682,44.4983504
"5608",-94.165694,36.0682083
"5609",-75.2769154,39.9649391
"5610",28.9783589,41.0082376
"5611",-0.3882062,51.4828358
"5612",-119.1770516,34.1975048
"5613",-77.5190132,40.0649138
"5614",-91.8187285,30.0035365
"5615",110.4381254,-7.0051453
"5616",-5.93012,54.597285
"5617",-117.0382471,32.5149469
"5618",29.084537,40.1771819
"5619",-122.1810006,47.3649207
"5620",-76.6147395,2.4448143
"5621",32.3018661,31.2652893
"5624",49.5687416,26.9597709
"5625",123.7629465,7.948598
"5626",-57.6086588,-25.2916461
"5627",-75.0259637,39.4863773
"5628",-83.0309143,40.0141905
"5629",-85.4227101,41.0053346
"5630",-78.830597,34.312938
"5631",-123.1207375,49.2827291
"5632",-4.3666166,51.7678022
"5633",-86.0514416,37.3404716
"5635",-122.121512,47.6739881
"5642",-58.0185646,-33.2604441
"5648",-118.2234393,34.0479839
"5650",-98.4936282,29.4241219
"5653",-97.004278,28.837584
"5655",-77.4605399,38.3031837
"5659",-116.419389,34.9592083
"5660",-86.5772177,36.722263
"5661",-91.1464956,30.5121335
"5662",-75.1234469,40.0989173
"5663",121.1028546,14.65073
"5664",54.3773438,24.453884
"5665",-9.2597522,39.0910112
"5666",-88.8139469,35.6145169
"5667",-8.7478619,41.3517302
"5668",28.9783589,41.0082376
"5669",-83.2368072,42.3241153
"5670",-95.9618958,36.0404924
"5671",5.36978,43.296482
"5672",-74.8069813,11.0041072
"5674",-45.9619861,-20.4742488
"5675",49.9777136,26.3926665
"5676",-95.712891,37.09024
"5677",-83.985,42.43472
"5678",-106.4850217,31.7618778
"5679",119.8583772,16.2229069
"5680",36.8976626,-1.210542
"5681",-106.650422,35.0843859
"5682",-99.9018131,31.9685988
"5683",-81.7948103,26.1420358
"5685",50.1971381,26.2171906
"5687",16.3738189,48.2081743
"5688",-84.3879824,33.7489954
"5689",-2.2405035,53.7892877
"5690",-54.5853764,-25.5163356
"5691",-83.0064167,40.129483
"5692",-57.8837173,-34.8730675
"5693",-85.7630885,42.9097484
"5694",-84.4880506,39.1421496
"5696",-4.8494709,38.3770629
"5697",-74.4056612,40.0583238
"5698",5.447427,43.529742
"5702",122.7858791,8.0651754
"5703",-94.7155161,36.6382925
"5706",-73.9464769,40.8115504
"5708",-74.0059728,40.7127753
"5712",-52.3375886,-31.7653989
"5716",35.243322,38.963745
"5717",-3.8676291,40.3232129
"5719",-83.2081437,42.2587949
"5720",-118.2436849,34.0522342
"5721",-80.782127,8.537981
"5722",-82.3017728,27.9903597
"5723",-77.9155395,35.7212689
"5724",-96.8211156,33.0875525
"5725",-0.1909565,51.481663
"5726",-94.5883125,38.9991889
"5728",-122.0807964,37.6688205
"5729",106.6296638,10.8230989
"5730",-16.5790323,13.4548761
"5731",-86.158068,39.768403
"5732",-46.7962319,-23.5372048
"5733",6.1757156,49.1193089
"5735",-74.0254281,40.7737939
"5736",120.9659671,14.6205653
"5737",-97.7430608,30.267153
"5739",-90.5068824,14.6349149
"5740",-95.4112203,37.3456569
"5741",35.2587964,36.9674013
"5742",-169.3154208,41.2689027
"5744",-95.711818,37.2241425
"5745",-58.443832,-23.442503
"5748",-86.9119366,33.4859402
"5751",-97.4394777,35.2225668
"5752",-94.5785667,39.0997265
"5754",-122.346888,37.9520704
"5758",-93.1780836,44.9410056
"5759",-52.8873992,47.5306597
"5760",-79.3831843,43.653226
"5761",-81.4732596,28.4706412
"5763",1.79347,48.989101
"5765",-83.6324022,32.8406946
"5766",-5.6589414,38.6499387
"5769",-98.500025,29.4096
"5770",-0.0117006,51.4414579
"5771",-58.3669739,-34.6610756
"5773",-58.443832,-23.442503
"5775",-0.1840148,45.0420766
"5776",-111.651302,35.1982836
"5777",-105.2210997,39.755543
"5779",-0.0950974,51.4999614
"5781",-118,34.15
"5782",-115.4522623,32.6245389
"5783",8.6821267,50.1109221
"5784",-78.1124705,36.7108133
"5787",-81.5047772,40.8171314
"5788",28.8761483,41.0901319
"5789",-76.6412712,39.0457549
"5792",-81.7733903,26.4643209
"5793",-85.0322444,33.0362218
"5794",-72.589811,42.1014831
"5797",-74.006343,40.7065348
"5798",-71.0588801,42.3600825
"5799",-79.8774042,43.5182991
"5801",-0.4666546,52.1359729
"5802",-123.9226385,45.9931636
"5809",-8.5976729,41.1599366
"5811",-55.9135867,-27.2522918
"5813",-81.6943605,41.49932
"5817",-95.2346387,30.1218815
"5820",-44.2011904,-19.9673078
"5823",-97.0855948,36.706981
"5825",-121.7985323,37.6968555
"5827",4.469936,50.503887
"5831",-81.5157535,27.6648274
"5832",-171.7670809,-13.8461935
"5834",-72.7795419,41.6612104
"5835",-76.8453837,38.8828624
"5836",-77.4037145,36.8780134
"5839",-80.186969,25.7814014
"5842",-120.7401385,47.7510741
"5843",-73.7517983,40.9278769
"5845",-122.9381672,46.1381676
"5847",-2.6817918,42.8591656
"5848",-58.9592643,-34.1633346
"5849",-122.4102312,37.8089292
"5850",-77.0260856,38.9910958
"5851",28.991243,41.103203
"5852",123.5951925,10.0431063
"5853",28.0473051,-26.2041028
"5854",-87.2169149,30.421309
"5855",-102.0779146,31.9973456
"5856",-6.3276528,42.9415707
"5858",-73.9512059,40.8119971
"5859",-80.9898128,34.019322
"5860",-84.5120196,39.1031182
"5866",-0.098234,51.376165
"5870",3.236633,50.173538
"5871",-81.4734515,40.7953357
"5872",136.906398,35.1814464
"5877",-74.072092,4.7109886
"5879",-51.92528,-14.235004
"5880",-74.0059728,40.7127753
"5881",-76.3327095,43.1586786
"5882",-8.807683,39.7495331
"5883",-60.6505388,-32.9442426
"5884",-97.5266886,32.449029
"5885",-73.9973612,41.8570371
"5887",-119.816397,39.5441917
"5888",-86.7894933,36.1363792
"5890",-62.3123776,-32.3637963
"5891",-95.9618958,36.0404924
"5892",45.038189,40.069099
"5893",-60.1575344,-32.6215856
"5894",-118.40853,33.9415889
"5895",-83.0457538,42.331427
"5896",-97.0696545,36.1230466
"5897",-80.06761,32.9228
"5898",-92.8343294,33.5845581
"5899",-49.2648114,-16.6868982
"5901",-48.275484,-18.9127534
"5902",-3.3712457,38.0114236
"5903",-94.113557,36.20657
"5905",-79.6644747,36.3548586
"5906",-75.2176046,40.011293
"5907",-111.6978587,34.3950694
"5908",-79.5133935,33.6590552
"5909",-75.2993417,40.2798274
"5910",-71.0879521,42.3666112
"5911",121.0244452,14.554729
"5914",-73.5348524,45.5882141
"5915",-79.3709894,43.8723732
"5916",30.7618397,28.0870967
"5917",-1.6457745,42.812526
"5919",-122.6677464,45.5485024
"5920",-73.9389213,40.7957399
"5923",121.0851097,14.5763768
"5925",-97.188721,37.710495
"5926",43.2473146,-11.7172157
"5941",-111.8910474,40.7607793
"5947",-123.09368,49.284246
"5949",-95.9618958,36.0404924
"5950",47.481766,29.31166
"5951",-46.9027629,-23.5280281
"5952",-97.3307658,32.7554883
"5954",39.1925048,21.485811
"5955",121.1767658,14.5457372
"5956",-98.9079782,19.3090538
"5957",-74.4056612,40.0583238
"5958",-71.542969,-35.675147
"5959",-93.6001278,41.7317884
"5960",-94.8284001,29.2769602
"5961",-75.6831329,45.4231064
"5963",-99.0156554,26.4088523
"5965",-81.2739916,41.7500431
"5966",-121.5362177,36.8458264
"5967",-73.9753052,40.6985469
"5969",-83.0204,40.0541877
"5970",-101.8551665,33.5778631
"5971",-73.6858718,42.8121625
"5972",-118.347316,34.061028
"5973",151.2092955,-33.8688197
"5975",23.7927236,35.3041211
"5977",-82.997588,39.9587522
"5978",-87.6087638,41.8054641
"5980",-84.3143675,33.4362245
"5981",-96.1103695,36.138286
"5985",30.7133233,36.8968908
"5987",-85.803088,38.323942
"5988",-96.7678039,46.8737648
"5989",122.367428,11.6892241
"5995",-68.9118337,18.4484458
"5996",-73.0724037,41.6743343
"6000",9.537499,33.886917
"6001",-123.1207375,49.2827291
"6002",-40.3088626,-19.1834229
"6003",39.7344319,47.2947572
"6004",-7.6920536,53.1423672
"6005",-81.407571,28.2919557
"6006",9.189982,45.4642035
"6008",-105.8700901,34.5199402
"6010",-117.4260465,47.6587802
"6011",10.9078587,43.9303475
"6012",-123.2459938,49.2606052
"6014",-117.043068,32.68499
"6015",30.553705,37.7626487
"6016",-81.5113386,41.076655
"6017",-87.4326311,41.6060477
"6018",-84.4814358,42.7354208
"6019",-91.6409721,35.769799
"6021",36.3606389,41.2655148
"6024",-95.905547,36.108767
"6025",48.6706187,31.3183272
"6026",-83.7354289,42.2909801
"6027",122.0790267,6.9214424
"6028",32.8597419,39.9333635
"6029",-113.4909267,53.544389
"6030",40.517666,41.025511
"6031",-95.4481122,30.2838405
"6033",-72.8952178,41.4196819
"6034",139.4686101,35.7996715
"6036",-111.9078651,40.5795786
"6037",-94.5785667,39.0997265
"6038",-95.4320995,30.0705273
"6040",-98.5928156,29.5647526
"6041",39.1925048,21.485811
"6042",-84.3490846,33.7171504
"6051",-121.2907796,37.9577016
"6053",72.8776559,19.0759837
"6055",-70.7010367,-32.8352416
"6056",-87.7645413,41.8795055
"6057",-80.0874074,26.3596942
"6058",-118.1699725,34.2023548
"6059",-8.1040967,54.6548993
"6061",-121.8946761,36.6002378
"6062",-122.4786854,48.7519112
"6063",-46.57707,-23.4384321
"6064",-95.712891,37.09024
"6065",-42.8376099,-21.013792
"6066",-77.3570028,38.9586307
"6067",-92.0038752,43.5510668
"6068",-89.6501481,39.7817213
"6069",-100.3161126,25.6866142
"6070",-81.5157535,27.6648274
"6071",-0.4906855,38.3459963
"6072",142.5,17.75
"6075",45.079162,23.885942
"6076",-88.4042234,40.1953106
"6078",-2.13125,49.214439
"6079",-84.3879824,33.7489954
"6080",-80.8551909,38.9357296
"6081",-105.7820674,39.5500507
"6082",-86.0886366,11.9704485
"6084",43.679291,33.223191
"6085",-73.7562317,42.6525793
"6087",-2.2426305,53.4807593
"6088",50.0393017,26.2361248
"6089",-6.4923145,54.7877149
"6090",-121.4252227,37.7396513
"6091",-84.2946539,37.7478572
"6092",-73.9209057,40.7544284
"6093",-87.645827,41.833948
"6094",-106.5379772,31.8777033
"6097",50.6793759,22.2954496
"6099",-95.712891,37.09024
"6101",-94.6171303,36.834603
"6103",-83.7606184,34.5863076
"6106",-87.6827291,41.9611502
"6108",-107.3940117,24.8090649
"6110",-95.712891,37.09024
"6111",-94.1718542,36.082156
"6113",-58.4373115,-34.6359102
"6114",121.0583076,13.7564651
"6115",-63.5752387,44.6487635
"6116",-81.5526626,28.3688503
"6120",27.142826,38.423734
"6121",-78.6568942,37.4315734
"6122",-104.963341,39.7458196
"6123",-49.9777202,-23.157939
"6125",-80.1917902,25.7616798
"6126",-75.1428632,40.0067623
"6127",-52.7937998,-28.2963399
"6128",-122.3861269,41.4226498
"6130",-77.042754,-12.0463731
"6131",39.6682065,-4.0434771
"6132",-75.5422735,39.1861372
"6133",-94.4318776,39.0183132
"6135",-58.3920795,-34.6994795
"6136",-73.9554301,40.7225949
"6137",-89.5147153,43.0559023
"6139",100.5017651,13.7563309
"6141",-83.6300826,41.3797788
"6144",121.6283098,-27.6728168
"6145",-86.7348504,33.3838422
"6147",-81.2737336,43.0095971
"6149",7.0192196,51.0459248
"6150",-55.765835,-32.522779
"6151",-97.3564643,32.7367598
"6152",-73.8648268,40.8447819
"6154",-99.168384,19.419881
"6156",117.1055555,36.2558333
"6158",36.238414,30.585164
"6161",55.2707828,25.2048493
"6165",-51.92528,-14.235004
"6166",-49.073477,-26.4822209
"6167",-73.9441579,40.6781784
"6169",-80.0547626,37.2934681
"6172",-96.7898034,46.8771863
"6173",-80.365865,26.190096
"6174",-76.2982742,36.8354258
"6177",-95.9753463,36.1524115
"6178",-7.913502,38.571431
"6181",-87.861726,41.8347535
"6182",-78.6568942,21.4691137
"6183",-84.1401926,34.2073196
"6184",-97.4672674,37.7791787
"6185",-82.4571776,27.950575
"6186",-52.223167,-27.8910954
"6187",-55.9467076,-27.4269255
"6188",13.234862,-8.847951
"6189",-81.0868491,32.0774819
"6191",-62.7559043,17.3433796
"6194",-75.2424229,39.8743959
"6195",31.1859257,27.1783117
"6196",11.619787,44.8381237
"6197",-3.2680616,40.5648765
"6198",-102.0359924,45.0230391
"6199",-97.3890116,27.8211602
"6201",-75.7765273,40.6432929
"6203",-112.0752095,33.4149338
"6204",-96.7969879,32.7766642
"6205",-76.6121893,39.2903848
"6206",-43.3053106,-22.7862985
"6207",-82.1959178,28.3647248
"6208",-88.4494975,43.7767385
"6209",-106.0712941,39.6296191
"6211",-0.210328,51.5178697
"6213",121.0220422,13.8104423
"6216",-73.9395687,42.8142432
"6219",-0.1277583,51.5073509
"6221",-65.0157565,-32.3478326
"6224",-95.8741279,36.1621099
"6226",-67.1451549,18.2013452
"6228",-84.3879824,33.7489954
"6229",120.8160376,14.8527393
"6230",-98.1244531,29.7030024
"6231",-60.6505388,-32.9442426
"6233",-51.0723115,-30.1227032
"6235",-4.2932066,37.98135
"6237",-90.0715323,29.9510658
"6238",-51.2176584,-30.0346471
"6239",-81.2117473,35.5756889
"6240",-111.6493156,40.2518435
"6241",-92.6813236,36.2255638
"6242",-8.6410332,41.0071914
"6243",32.4806894,15.6475782
"6244",-73.938111,40.623343
"6248",121.016508,14.5122739
"6251",-0.495344,38.34248
"6252",-82.907123,40.4172871
"6253",-95.885844,36.062686
"6255",-79.3831843,43.653226
"6256",-80.4775569,25.4687224
"6260",-4.0082563,5.3599517
"6261",-0.2405299,52.5694985
